unit,coico,geo\time	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 	1988 	1987 	1986 	1985 	1984 	1983 	1982 	1981 	1980 	1979 	1978 	1977 	1976 	1975 
CLV_I10,C083,ES	0 	98.2 	97.3 	96.8 	98.8 	101.3 	100.0 	98.6 	97.7 	91.1 	83.3 	76.5 	69.5 	61.2 	60.1 	53.0 	44.5 	38.0 	33.2 	28.8 	25.9 	22.5 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_I10,C083,FI	0 	107.7 	105.2 	105.0 	101.2 	104.6 	100.0 	91.6 	97.2 	91.4 	92.7 	86.7 	88.2 	77.3 	74.8 	72.2 	65.3 	57.0 	46.9 	38.2 	29.5 	23.4 	22.1 	21.9 	21.6 	20.9 	20.4 	18.8 	17.0 	15.2 	13.5 	12.5 	11.5 	11.0 	10.0 	9.2 	8.3 	0 	0 	0 	0 	0 
CLV_I10,C083,FR	128.6 	127.2 	126.1 	123.7 	111.4 	102.8 	100.0 	94.4 	90.3 	86.0 	81.1 	75.7 	71.3 	67.7 	63.0 	54.1 	45.7 	35.5 	28.3 	24.5 	23.4 	22.2 	21.3 	20.5 	19.6 	18.8 	17.8 	16.6 	15.4 	14.6 	13.7 	13.3 	12.7 	12.0 	11.0 	10.1 	8.6 	7.3 	6.0 	5.2 	4.3 	3.3 
CLV_I10,C083,HU	0 	106.4 	103.1 	101.9 	101.4 	102.0 	100.0 	94.4 	103.0 	96.3 	94.2 	90.7 	81.7 	81.3 	81.2 	72.0 	61.8 	55.0 	50.2 	44.0 	36.8 	29.6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_I10,C083,IS	109.9 	108.1 	107.7 	103.9 	100.4 	91.4 	100.0 	108.4 	121.4 	109.9 	96.9 	97.2 	96.3 	92.9 	85.9 	75.5 	65.4 	51.2 	27.4 	14.1 	13.4 b	12.8 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_I10,C083,IT	0 	84.5 	87.8 	90.7 	94.4 	97.2 	100.0 	99.6 	101.0 	101.2 	92.4 	88.9 	86.7 	83.9 	80.0 	73.9 	66.2 	59.0 	50.7 	46.1 	42.5 	38.4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_I10,C083,LT	0 	155.6 	149.5 	141.4 	124.7 	104.2 	100.0 	98.2 	78.3 	64.0 	53.4 	49.2 	47.6 	47.6 	45.0 	43.4 	37.8 	33.4 	33.5 	30.8 	16.3 	15.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_I10,C083,LU	0 	128.9 	119.2 	115.6 	116.8 	105.5 	100.0 	90.1 	79.7 	74.2 	69.5 	63.3 	57.3 	51.5 	45.9 	40.5 	35.3 	31.7 	26.2 	24.1 	22.7 	22.3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_I10,C083,LV	0 	137.5 	134.4 	137.0 	115.1 	102.6 	100.0 	100.2 	104.0 	96.1 	76.7 	53.7 	46.2 	35.3 	24.7 	18.0 	15.5 	15.7 	11.4 	9.5 	14.3 	18.5 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_I10,C083,MT	194.1 	179.6 	152.2 	137.9 	124.2 	114.2 	100.0 	88.9 	90.6 	91.0 	81.9 	80.8 	91.9 	102.8 	100.2 	97.4 	100.1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_I10,C083,NL	0 	99.4 	98.4 	95.9 	95.7 	97.6 	100.0 	104.7 	111.0 	112.9 	111.1 	108.5 	104.4 	104.5 	101.6 	92.5 	76.4 	62.0 	45.6 	34.8 	29.4 	26.7 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_I10,C083,NO	0 	0 	96.6 	97.8 	102.4 	100.5 	100.0 	96.4 	86.2 	80.3 	76.9 	72.4 	68.9 	56.4 	51.5 	50.6 	44.7 	39.0 	28.1 	22.6 	21.3 	18.5 	15.1 	14.1 	11.3 	12.2 	10.4 	11.8 	10.8 	8.6 	8.7 	7.4 	6.6 	6.1 	5.3 	5.1 	4.6 	4.5 	4.0 	3.8 	3.6 	3.3 
CLV_I10,C083,L	0 	100.7 	104.1 	105.0 	97.6 	103.1 	100.0 	94.1 	90.1 	82.3 	79.2 	77.8 	71.0 	66.9 	63.4 	58.5 	51.7 	47.8 	34.2 	23.2 	21.1 	19.6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_I10,C083,T	0 	86.9 	84.3 	91.3 	98.9 	102.4 	100.0 	96.2 	97.1 	92.1 	88.9 	85.8 	84.3 	78.5 	76.2 	70.2 	56.2 	49.1 	44.4 	40.7 	37.0 	36.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_I10,C083,RO	0 	101.1 	92.5 	88.9 	87.6 	77.7 	100.0 	44.2 	28.9 	28.1 	22.4 	20.4 	19.3 	23.4 	20.6 	18.2 	16.7 	14.4 	14.1 	21.0 	19.5 	18.5 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_I10,C083,RS	0 	114.6 	111.6 	109.9 	106.1 	106.4 	100.0 	97.9 	95.8 	84.7 	65.6 	56.3 	50.7 	42.2 	34.1 	30.2 	30.6 	21.8 	24.9 	24.1 	22.1 	21.1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_I10,C083,SE	0 	109.3 	104.1 	100.4 	98.8 	101.8 	100.0 	92.7 	86.3 	82.9 	76.9 	72.5 	69.0 	63.9 	58.6 	52.5 	44.1 	38.7 	35.7 	31.0 	27.4 	24.3 	21.8 	20.4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_I10,C083,SI	0 	96.6 	101.3 	101.8 	100.2 	100.5 	100.0 	101.9 	91.9 	86.8 	84.1 	83.2 	72.4 	62.9 	58.2 	46.7 	42.2 	39.4 	33.5 	30.3 	29.1 	27.3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_I10,C083,SK	0 	95.2 	93.4 	92.7 	96.3 	97.8 	100.0 	100.1 	95.7 	88.8 	82.1 	72.0 	66.3 	61.3 	57.3 	62.9 	57.3 	52.8 	45.1 	47.9 	43.7 	40.1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_I10,C083,UK	105.8 	103.6 	99.1 	99.3 	96.6 	98.5 	100.0 	98.0 	101.1 	96.2 	91.3 	90.9 	83.8 	76.7 	71.4 	69.7 	59.7 	49.9 	43.8 	39.7 	35.9 	33.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,AT	0 	-2.1 	-10.1 	-7.4 	-1.0 	-0.7 	-9.6 	-3.5 	0.8 	0.8 	-5.0 	10.7 	6.8 	9.4 	6.9 	5.4 	21.2 	20.4 	18.4 	8.4 	4.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,BE	0 	-2.4 	1.2 	2.9 	10.5 	-0.8 	3.9 	4.3 	1.3 	3.9 	-1.5 	1.5 	2.2 	10.8 	11.8 	18.0 	12.5 	17.5 	11.5 	7.8 	1.1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,BG	0 	3.8 	4.6 	-2.7 	7.6 	1.9 	3.1 	6.2 	35.9 	33.4 	23.4 	6.4 	-1.4 	5.4 	9.7 	-2.1 	10.6 	13.0 	1.7 	0.6 	43.6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,CY	0 	2.7 	-3.4 	-2.9 	-1.3 	4.0 	6.6 	-0.4 	10.8 	4.2 	8.0 	0.0 	2.6 	28.9 	7.4 	12.4 	24.1 	30.3 	15.3 	13.0 	16.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,CZ	0 	2.3 	10.2 	15.1 	0.1 	0.3 	-0.4 	6.4 	4.1 	3.7 	9.1 	-5.0 	2.0 	15.7 	18.8 	21.2 	8.7 	-0.4 	-7.9 	-4.0 	9.5 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,DE	0 	4.3 	2.5 	-0.3 	5.9 	3.9 	3.3 	3.2 	1.4 	-0.3 	3.9 	4.3 	6.0 	2.7 	1.1 	26.9 	26.3 	19.7 	6.6 	16.6 	0.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,DK	0 	19.3 	17.2 	-5.3 	9.4 	0.5 	6.9 	-7.3 	9.5 	15.0 	2.1 	-0.4 	10.3 	18.7 	4.1 	8.8 	7.9 	9.0 	5.7 	12.8 	3.2 	0.5 	8.5 	-0.5 	11.7 	2.6 	-3.3 	5.4 	2.8 	2.6 	6.2 	6.8 	9.5 	-1.5 	2.1 	6.3 	5.1 	8.3 	5.9 	9.2 	11.7 	4.3 
CLV_CH_RE,C083,EE	0 	0.2 	8.6 	13.5 	5.0 	3.2 	-5.7 	-5.8 	53.3 	10.6 	17.2 	11.8 	11.5 	13.9 	3.4 	25.1 	17.1 	2.0 	8.5 	4.6 	34.3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,EL	0 	-1.5 	-5.0 	14.0 	-10.6 	-14.7 	-2.9 	18.8 	10.5 	2.9 	30.1 	11.7 	1.2 	-4.4 	17.9 	22.5 	14.8 	46.3 	14.4 	40.9 	17.1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,ES	0 	1.0 	0.5 	-2.1 	-2.5 	1.3 	1.4 	0.9 	7.1 	9.4 	9.0 	10.0 	13.6 	1.8 	13.4 	19.2 	17.2 	14.3 	15.2 	11.3 	15.4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,FI	0 	2.4 	0.1 	3.8 	-3.3 	4.6 	9.2 	-5.7 	6.4 	-1.4 	6.9 	-1.7 	14.1 	3.4 	3.5 	10.6 	14.7 	21.4 	22.7 	29.8 	25.8 	5.9 	0.9 	1.6 	3.2 	2.3 	9.0 	10.1 	12.0 	12.8 	8.1 	8.3 	4.3 	10.6 	8.3 	11.0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,FR	1.1 	0.9 	2.0 	11.0 	8.4 	2.8 	5.9 	4.5 	5.0 	6.1 	7.1 	6.1 	5.4 	7.5 	16.3 	18.5 	28.7 	25.3 	15.7 	4.5 	5.4 	4.1 	4.0 	4.6 	4.4 	5.5 	7.5 	7.2 	5.7 	7.0 	2.7 	4.9 	5.8 	8.9 	9.4 	17.1 	17.2 	21.1 	15.3 	23.2 	30.1 	45.7 
CLV_CH_RE,C083,HU	0 	3.3 	1.2 	0.4 	-0.6 	2.0 	6.0 	-8.3 	6.9 	2.3 	3.8 	11.0 	0.4 	0.1 	12.9 	16.5 	12.4 	9.5 	14.1 	19.4 	24.6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,IS	1.6 	0.4 	3.6 	3.6 	9.8 	-8.6 	-7.7 	-10.7 	10.4 	13.4 	-0.3 	0.9 	3.8 	8.1 	13.7 	15.5 	27.8 	86.7 	94.1 	5.7 	4.5 b	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,IT	0 	-3.8 	-3.2 	-3.9 	-2.9 	-2.8 	0.4 	-1.4 	-0.2 	9.5 	3.9 	2.6 	3.4 	4.8 	8.2 	11.6 	12.2 	16.5 	10.1 	8.2 	10.8 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,LT	0 	4.1 	5.8 	13.3 	19.7 	4.2 	1.8 	25.4 	22.3 	19.8 	8.5 	3.6 	-0.2 	5.9 	3.6 	14.7 	13.5 	-0.5 	9.0 	88.8 	8.4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,LU	0 	8.2 	3.1 	-1.0 	10.6 	5.5 	11.0 	13.0 	7.4 	6.8 	9.8 	10.5 	11.2 	12.2 	13.2 	14.8 	11.4 	20.9 	8.7 	6.0 	2.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,LV	0 	2.3 	-2.0 	19.0 	12.2 	2.6 	-0.2 	-3.6 	8.2 	25.3 	42.9 	16.2 	30.8 	43.1 	37.0 	16.4 	-1.7 	37.6 	20.1 	-33.6 	-22.3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,MT	8.1 	18.0 	10.4 	11.0 	8.7 	14.2 	12.5 	-2.0 	-0.4 	11.1 	1.3 	-12.0 	-10.6 	2.6 	2.8 	-2.7 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,NL	0 	1.0 	2.6 	0.2 	-1.9 	-2.4 	-4.5 	-5.7 	-1.7 	1.7 	2.4 	3.9 	-0.2 	2.9 	9.8 	21.2 	23.3 	35.8 	31.0 	18.6 	10.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,NO	0 	0 	-1.2 	-4.5 	1.8 	0.5 	3.7 	11.9 	7.3 	4.4 	6.3 	5.0 	22.2 	9.6 	1.8 	13.1 	14.5 	38.9 	24.5 	5.8 	15.5 	22.3 	7.2 	24.7 	-7.7 	17.3 	-11.4 	8.8 	26.0 	-1.7 	18.7 	10.8 	9.5 	14.5 	4.5 	9.9 	2.0 	12.0 	7.4 	4.1 	9.8 	9.3 
CLV_CH_RE,C083,L	0 	-3.3 	-0.8 	7.6 	-5.3 	3.1 	6.3 	4.4 	9.4 	4.0 	1.8 	9.6 	6.1 	5.5 	8.4 	13.1 	8.2 	39.9 	47.4 	9.6 	7.8 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,T	0 	3.1 	-7.6 	-7.8 	-3.4 	2.4 	4.0 	-1.0 	5.4 	3.6 	3.6 	1.9 	7.3 	3.0 	8.6 	25.0 	14.4 	10.7 	9.2 	9.9 	2.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,RO	0 	9.3 	4.1 	1.4 	12.7 	-22.3 	126.4 	52.7 	3.0 	25.4 	9.8 	5.7 	-17.5 	13.3 	13.1 	9.4 	15.5 	2.6 	-32.9 	7.9 	5.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,RS	0 	2.8 	1.5 	3.6 	-0.3 	6.4 	2.2 	2.2 	13.2 	29.1 	16.5 	11.1 	20.1 	23.6 	13.0 	-1.2 	40.4 	-12.6 	3.5 	8.8 	4.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,SE	0 	5.0 	3.7 	1.7 	-3.0 	1.8 	7.9 	7.4 	4.1 	7.9 	6.1 	4.9 	8.0 	9.1 	11.6 	19.0 	14.0 	8.5 	15.2 	13.1 	12.9 	11.5 	6.6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,SI	0 	-4.6 	-0.5 	1.6 	-0.2 	0.5 	-1.8 	10.8 	5.9 	3.2 	1.1 	14.8 	15.1 	8.1 	24.7 	10.6 	7.1 	17.7 	10.7 	4.0 	6.5 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,SK	0 	1.9 	0.7 	-3.7 	-1.6 	-2.2 	-0.1 	4.7 	7.7 	8.2 	14.0 	8.6 	8.3 	6.8 	-8.9 	9.8 	8.5 	17.1 	-5.9 	9.5 	9.2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
CLV_CH_RE,C083,UK	2.2 	4.5 	-0.2 	2.8 	-2.0 	-1.5 	2.1 	-3.1 	5.2 	5.3 	0.4 	8.4 	9.4 	7.4 	2.4 	16.8 	19.6 	13.9 	10.4 	10.7 	6.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,AT	0 	300 	300 	300 	300 	300 	300 	400 	400 	400 	400 	400 	400 	400 	400 	300 	300 	300 	200 	200 	200 	200 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,BE	0 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	300 	300 	300 	300 	200 	200 	200 	200 	200 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,BG	0 	200 	200 	200 	200 	200 	200 	100 	100 	100 	100 	100 	100 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,CY	0 	500 	500 	500 	500 	500 	500 	500 	500 	400 	400 	400 	500 	500 	400 	400 	400 	300 	300 	200 	200 	200 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,CZ	0 	200 	200 	200 	200 	200 	200 	200 	200 	200 	200 	100 	100 	100 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,DE	0 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	300 	300 	300 	200 	200 	200 	200 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,DK	0 	400 	400 	300 	400 	400 	400 	300 	400 	400 	300 	300 	300 	300 	300 	300 	300 	300 	300 	200 	200 	200 	200 	200 	200 	200 	200 	200 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	0 	0 
C_EUR_HAB,C083,EE	0 	200 	200 	200 	200 	200 	200 	200 	200 	100 	100 	100 	100 	100 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,EL	0 	500 	500 	500 	500 	600 	600 	600 	500 	500 	500 	400 	300 	300 	400 	300 	300 	300 	200 	200 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,ES	0 	300 	300 	300 	300 	400 	400 	400 	400 	300 	300 	300 	300 	300 	300 	200 	200 	200 	200 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,FI	0 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	300 	300 	200 	200 	200 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,FR	400 	400 	400 	400 	400 	500 	500 	500 	500 	400 	400 	400 	400 	400 	400 	300 	300 	200 	200 	200 	200 	200 	200 	200 	200 	200 	200 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	0 	0 	0 	0 
C_EUR_HAB,C083,HU	0 	200 	200 	200 	200 	200 	200 	200 	200 	200 	200 	200 	200 	200 	200 	100 	100 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,IS	600 	500 	400 	400 	400 	300 	300 	300 	400 	600 	500 	500 	500 	400 	400 	300 	300 	200 	100 	100 	100 b	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,IT	0 	300 	300 	300 	300 	300 	400 	400 	400 	400 	400 	400 	300 	300 	300 	300 	300 	300 	200 	200 	200 	200 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,LT	0 	200 	200 	200 	200 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,LU	0 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	400 	300 	300 	300 	300 	300 	300 	300 	200 	200 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,LV	0 	200 	200 	200 	200 	200 	200 	200 	200 	200 	100 	100 	100 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,MK	0 	0 	0 	100 e	100 e	100 e	100 e	100 e	100 e	100 e	100 e	100 e	100 e	100 e	100 e	0 e	0 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,MT	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	200 	200 	200 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,NL	0 	500 	500 	500 	500 	500 	500 	500 	600 	600 	600 	600 	600 	600 	600 	500 	400 	400 	300 	200 	200 	200 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,NO	0 	0 	500 	500 	600 	600 	600 	500 	600 	600 	600 	600 	500 	500 	500 	400 	400 	300 	300 	200 	200 	200 	200 	200 	200 	200 	200 	300 	200 	200 	200 	200 	200 	100 	100 	100 	100 	100 	100 	100 	100 	0 
C_EUR_HAB,C083,L	0 	200 e	200 e	200 e	200 e	200 e	200 e	100 e	200 e	100 e	100 e	100 e	100 e	100 e	100 e	100 e	100 e	100 e	0 e	0 e	0 e	0 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,T	0 	300 e	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	300 	200 	200 	200 	200 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,RO	0 	200 	200 	200 	200 b	100 	200 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,RS	0 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,SE	0 	600 	600 	600 	600 	600 	500 	400 	500 	500 	500 	500 	500 	500 	400 	400 	400 	300 	300 	300 	200 	200 	200 	200 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,SI	0 	300 	300 	300 	300 	300 	300 	300 	300 b	300 	300 	300 	200 	200 	200 	100 	100 	100 	100 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,SK	0 	200 	200 	200 	200 	200 	200 	200 	200 	200 	200 	100 	100 	100 	100 	100 	100 	100 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_EUR_HAB,C083,UK	400 	400 	400 	400 	400 	300 	300 	300 	300 	400 	400 	400 	400 	300 	400 	400 	300 	300 	200 	200 	200 	200 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_MEUR,C083,AT	0 	2463.3 	2482.2 	2561.2 	2705.6 	2679.5 	2708.9 	2923.8 	3047.3 	3095.6 	3173.1 	3219.8 	3190.3 	3011.1 	2846.1 	2723.3 	2604.7 	2214.1 	1887.0 	1730.4 	1590.8 	1519.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
